AREF;CCAANOM;PROVINCIA;CODINE;MUNINENOMBRE;TITULARES;PROPIEDADES;TU_1I_FIS_NA;TU_1I_FIS_EX;TU_1I_SOCIEDADES;TU_1I_ENTIDADES_SINAL;TU_1I_ENTIDADES_SINPJ;TU_1I_ENTIDADES_EXT;TU_1I_AAPP;TU_1I_ENTIDADES_NDEF;TU_1I_OTROS;TU_5I_FIS_NA;TU_5I_FIS_EX;TU_5I_SOCIEDADES;TU_5I_ENTIDADES_SINAL;TU_5I_ENTIDADES_SINPJ;TU_5I_ENTIDADES_EXT;TU_5I_AAPP;TU_5I_ENTIDADES_NDEF;TU_5I_OTROS;TU_10I_FIS_NA;TU_10I_FIS_EX;TU_10I_SOCIEDADES;TU_10I_ENTIDADES_SINAL;TU_10I_ENTIDADES_SINPJ;TU_10I_ENTIDADES_EXT;TU_10I_AAPP;TU_10I_ENTIDADES_NDEF;TU_10I_OTROS;TU_25I_FIS_NA;TU_25I_FIS_EX;TU_25I_SOCIEDADES;TU_25I_ENTIDADES_SINAL;TU_25I_ENTIDADES_SINPJ;TU_25I_ENTIDADES_EXT;TU_25I_AAPP;TU_25I_ENTIDADES_NDEF;TU_25I_OTROS;TU_100I_FIS_NA;TU_100I_FIS_EX;TU_100I_SOCIEDADES;TU_100I_ENTIDADES_SINAL;TU_100I_ENTIDADES_SINPJ;TU_100I_ENTIDADES_EXT;TU_100I_AAPP;TU_100I_ENTIDADES_NDEF;TU_100I_OTROS;TU_MAS100_FIS_NA;TU_MAS100_FIS_EX;TU_MAS100_SOCIEDADES;TU_MAS100_ENTIDADES_SINAL;TU_MAS100_ENTIDADES_SINPJ;TU_MAS100_ENTIDADES_EXT;TU_MAS100_AAPP;TU_MAS100_ENTIDADES_NDEF;TU_MAS100_OTROS;PU_1I_FIS_NA;PU_1I_FIS_EX;PU_1I_SOCIEDADES;PU_1I_ENTIDADES_SINAL;PU_1I_ENTIDADES_SINPJ;PU_1I_ENTIDADES_EXT;PU_1I_AAPP;PU_1I_ENTIDADES_NDEF;PU_1I_OTROS;PU_5I_FIS_NA;PU_5I_FIS_EX;PU_5I_SOCIEDADES;PU_5I_ENTIDADES_SINAL;PU_5I_ENTIDADES_SINPJ;PU_5I_ENTIDADES_EXT;PU_5I_AAPP;PU_5I_ENTIDADES_NDEF;PU_5I_OTROS;PU_10I_FIS_NA;PU_10I_FIS_EX;PU_10I_SOCIEDADES;PU_10I_ENTIDADES_SINAL;PU_10I_ENTIDADES_SINPJ;PU_10I_ENTIDADES_EXT;PU_10I_AAPP;PU_10I_ENTIDADES_NDEF;PU_10I_OTROS;PU_25I_FIS_NA;PU_25I_FIS_EX;PU_25I_SOCIEDADES;PU_25I_ENTIDADES_SINAL;PU_25I_ENTIDADES_SINPJ;PU_25I_ENTIDADES_EXT;PU_25I_AAPP;PU_25I_ENTIDADES_NDEF;PU_25I_OTROS;PU_100I_FIS_NA;PU_100I_FIS_EX;PU_100I_SOCIEDADES;PU_100I_ENTIDADES_SINAL;PU_100I_ENTIDADES_SINPJ;PU_100I_ENTIDADES_EXT;PU_100I_AAPP;PU_100I_ENTIDADES_NDEF;PU_100I_OTROS;PU_MAS100_FIS_NA;PU_MAS100_FIS_EX;PU_MAS100_SOCIEDADES;PU_MAS100_ENTIDADES_SINAL;PU_MAS100_ENTIDADES_SINPJ;PU_MAS100_ENTIDADES_EXT;PU_MAS100_AAPP;PU_MAS100_ENTIDADES_NDEF;PU_MAS100_OTROS
2024;Andalucía;Almería;4055;Instinción;330;377;286;14;0;0;0;0;1;0;4;23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;14;0;0;0;0;1;0;4;51;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4056;Laroya;137;162;103;7;1;0;0;0;0;0;6;18;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;7;1;0;0;0;0;0;6;39;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4057;Láujar de Andarax;1088;1236;954;15;12;1;0;0;0;0;11;88;0;1;0;0;0;0;0;2;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;15;12;1;0;0;0;0;11;188;0;3;0;0;0;0;0;7;6;0;9;0;0;0;8;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4058;Líjar;235;299;195;11;1;0;0;0;0;0;3;21;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;11;1;0;0;0;0;0;3;44;0;3;0;0;0;0;0;0;0;0;8;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4059;Lubrín;1104;1342;728;143;13;1;0;0;0;0;55;147;7;6;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;728;143;13;1;0;0;0;0;55;328;15;13;0;0;0;0;0;3;0;0;0;0;0;0;7;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4060;Lucainena de las Torres;398;448;306;46;7;2;0;0;0;0;5;27;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;46;7;2;0;0;0;0;5;63;2;2;0;0;0;3;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4061;Lúcar;601;713;414;53;11;0;0;0;1;0;39;73;2;1;0;0;0;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414;53;11;0;0;0;1;0;39;163;4;2;0;0;0;8;0;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4062;Macael;2458;2943;2053;50;29;3;0;0;1;0;44;247;3;14;1;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2053;50;29;3;0;0;1;0;44;538;6;41;2;0;0;0;0;0;9;0;26;0;0;0;0;0;0;0;0;34;0;0;0;0;0;26;0;0;28;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4063;María;912;1083;712;7;8;2;0;1;0;0;47;130;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;712;7;8;2;0;1;0;0;47;286;2;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4064;Mojácar;7918;9049;3638;3204;271;1;1;8;3;2;187;345;160;65;1;0;2;3;0;4;2;2;7;0;1;1;0;0;1;0;0;3;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3638;3204;271;1;1;8;3;2;187;779;350;174;3;0;4;9;0;9;13;15;57;0;6;8;0;0;6;0;0;42;0;0;0;0;0;15;0;0;122;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0
2024;Andalucía;Almería;4065;Nacimiento;414;559;285;12;3;0;0;0;1;0;23;83;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;12;3;0;0;0;1;0;23;186;0;16;5;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4066;Níjar;10045;12419;6859;1515;262;7;2;1;4;3;91;1068;100;81;2;0;2;0;0;3;14;0;15;0;0;0;1;0;0;2;0;5;0;0;0;0;0;1;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6859;1515;262;7;2;1;4;3;91;2506;231;208;7;0;5;0;0;6;105;0;111;0;0;0;8;0;0;33;0;80;0;0;0;0;0;24;0;0;209;0;0;0;142;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4067;Ohanes;625;697;541;6;14;1;0;0;0;1;7;51;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541;6;14;1;0;0;0;1;7;107;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4068;Olula de Castro;143;161;114;7;1;0;0;0;1;0;5;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;7;1;0;0;0;1;0;5;31;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4069;Olula del Río;2847;3594;2258;65;57;2;0;0;1;0;54;358;2;30;0;1;0;0;0;1;6;0;5;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2258;65;57;2;0;0;1;0;54;804;4;84;0;3;0;0;0;2;44;0;36;0;0;0;0;0;0;0;0;45;0;0;0;11;0;11;0;0;30;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4070;Oria;1545;1868;875;350;14;0;0;0;1;0;75;187;22;9;1;0;0;1;0;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;875;350;14;0;0;0;1;0;75;415;49;24;3;0;0;3;0;13;6;0;0;0;0;0;0;0;0;0;0;11;0;0;0;17;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4071;Padules;323;362;279;5;3;1;0;0;0;0;7;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279;5;3;1;0;0;0;0;7;55;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4072;Partaloa;556;619;184;313;6;0;0;0;2;0;8;34;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;313;6;0;0;0;2;0;8;83;12;5;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4073;Paterna del Río;618;774;538;10;11;0;0;0;0;0;16;31;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;538;10;11;0;0;0;0;0;16;67;0;19;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;29;0;40;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4074;Pechina;1141;1459;931;73;21;1;0;0;0;1;4;89;3;8;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;931;73;21;1;0;0;0;1;4;198;7;19;0;0;0;2;0;0;6;0;15;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;55;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4075;Pulpí;7411;8700;4279;2163;153;5;0;27;1;0;81;518;88;67;0;1;1;1;0;0;3;0;15;0;0;0;0;0;0;1;0;3;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4279;2163;153;5;0;27;1;0;81;1197;198;181;0;2;2;2;0;0;22;0;110;0;0;0;0;0;0;11;0;49;0;0;0;41;0;0;0;0;60;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0
2024;Andalucía;Almería;4076;Purchena;941;1131;693;41;16;1;0;0;2;0;70;98;4;4;1;0;0;0;0;4;2;0;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;693;41;16;1;0;0;2;0;70;213;8;10;2;0;0;0;0;10;13;0;16;0;0;0;9;0;0;0;0;14;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4077;Rágol;219;251;176;3;2;0;0;0;0;0;9;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;3;2;0;0;0;0;0;9;58;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4078;Rioja;693;801;589;26;7;1;1;0;0;1;11;47;1;5;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;26;7;1;1;0;0;1;11;101;2;13;0;0;0;0;0;5;0;0;0;0;0;0;19;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4079;Roquetas de Mar;48309;60942;37143;4508;838;11;3;9;7;5;102;4681;349;362;4;0;1;2;11;4;77;5;72;1;0;0;0;1;1;13;0;51;0;0;0;1;0;0;1;0;35;0;0;0;1;0;0;0;0;9;1;0;0;0;0;0;37143;4508;838;11;3;9;7;5;102;10783;777;988;8;0;2;4;32;10;530;35;543;8;0;0;0;6;6;174;0;790;0;0;0;15;0;0;54;0;1713;0;0;0;30;0;0;0;0;1668;140;0;0;0;0;0
2024;Andalucía;Almería;4080;Santa Cruz de Marchena;123;138;97;8;1;0;0;0;0;0;3;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;8;1;0;0;0;0;0;3;27;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4081;Santa Fe de Mondújar;343;414;267;10;4;0;0;0;2;0;21;32;2;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;10;4;0;0;0;2;0;21;73;5;0;2;0;0;0;0;3;6;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4082;Senés;191;219;159;12;1;1;0;0;0;0;4;10;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;12;1;1;0;0;0;0;4;21;3;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4083;Serón;1552;1806;1249;77;13;0;0;0;1;0;49;147;4;3;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1249;77;13;0;0;0;1;0;49;321;8;6;3;0;0;0;0;2;6;0;0;0;0;0;9;0;0;0;0;12;0;0;0;37;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4084;Sierro;327;385;245;19;1;1;0;1;1;0;17;36;3;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;19;1;1;0;1;1;0;17;77;7;4;0;0;0;0;0;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4085;Somontín;377;440;270;34;2;1;0;0;0;0;20;44;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;34;2;1;0;0;0;0;20;91;4;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4086;Sorbas;1054;1264;777;92;10;2;0;1;0;0;37;120;4;5;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;777;92;10;2;0;1;0;0;37;271;8;13;0;0;0;0;0;0;12;0;6;0;0;0;7;0;0;0;0;0;0;0;0;17;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4087;Suflí;168;199;122;20;0;0;0;1;0;0;12;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;20;0;0;0;1;0;0;12;21;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4088;Tabernas;1973;2523;1400;153;33;0;0;1;1;0;42;293;13;19;1;0;0;0;0;7;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1400;153;33;0;0;1;1;0;42;673;27;52;2;0;0;0;0;16;30;0;16;0;0;0;0;0;0;0;0;0;0;0;0;11;0;25;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4089;Taberno;590;679;423;77;1;1;0;0;0;0;14;65;4;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423;77;1;1;0;0;0;0;14;141;8;9;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4090;Tahal;257;282;220;3;1;0;0;0;0;0;8;22;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;3;1;0;0;0;0;0;8;44;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4091;Terque;250;401;195;15;2;0;0;0;0;0;4;26;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;15;2;0;0;0;0;0;4;57;4;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0;7;0;0;18;0;0;0;13;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4092;Tíjola;1739;2096;1360;53;22;0;0;0;1;0;59;210;0;23;1;0;0;2;0;1;1;0;3;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1360;53;22;0;0;0;1;0;59;474;0;60;2;0;0;4;0;2;6;0;20;0;0;0;10;0;10;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4093;Turre;2554;3195;1065;1022;64;0;0;9;1;1;108;183;49;29;0;0;0;1;0;5;3;0;3;0;0;0;0;0;0;1;0;5;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1065;1022;64;0;0;9;1;1;108;435;104;86;0;0;0;2;0;12;19;0;22;0;0;0;0;0;0;12;0;85;0;0;0;19;0;36;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4094;Turrillas;119;125;101;2;2;0;0;0;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;2;2;0;0;0;0;0;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4095;Uleila del Campo;462;517;383;18;1;1;0;0;1;0;14;40;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383;18;1;1;0;0;1;0;14;86;0;0;0;0;0;4;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4096;Urrácal;276;321;204;21;2;0;0;0;0;0;15;29;1;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;21;2;0;0;0;0;0;15;64;2;6;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4097;Velefique;275;312;219;2;0;0;0;0;0;0;20;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;2;0;0;0;0;0;0;20;69;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4098;Vélez-Blanco;1143;1333;942;42;9;1;0;0;2;0;21;116;3;1;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942;42;9;1;0;0;2;0;21;249;7;5;3;0;0;0;0;0;13;0;10;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4099;Vélez-Rubio;3691;4781;2618;244;34;3;1;1;1;0;99;635;19;11;2;0;0;1;0;4;11;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2618;244;34;3;1;1;1;0;99;1503;42;31;5;0;0;4;0;10;70;0;15;0;0;0;0;0;0;0;0;23;0;0;0;0;0;17;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4100;Vera;17042;20594;11665;3089;484;3;2;15;1;3;109;1231;187;165;0;1;5;0;0;3;21;2;26;0;0;0;0;0;1;1;0;8;0;0;0;1;0;0;1;3;9;0;0;0;2;0;1;0;0;3;0;0;0;0;0;0;11665;3089;484;3;2;15;1;3;109;2715;419;421;0;3;12;0;0;6;144;14;188;0;0;0;0;0;10;11;0;131;0;0;0;17;0;0;50;149;340;0;0;0;82;0;81;0;0;430;0;0;0;0;0;0
2024;Andalucía;Almería;4101;Viator;2176;2650;1787;80;42;2;0;0;2;1;22;192;1;28;0;0;0;1;1;0;8;0;3;0;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1787;80;42;2;0;0;2;1;22;444;4;82;0;0;0;3;2;0;58;0;19;0;0;0;9;0;7;0;0;47;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4102;Vícar;8874;10948;6684;1219;149;5;0;1;0;2;12;613;52;71;1;0;0;0;2;1;17;1;24;0;0;0;2;0;0;1;0;7;0;0;0;0;0;0;0;0;8;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;6684;1219;149;5;0;1;0;2;12;1391;115;190;2;0;0;0;6;3;121;6;190;0;0;0;15;0;0;18;0;99;0;0;0;0;0;0;0;0;413;0;0;0;50;0;0;0;0;257;0;0;0;0;0;0
2024;Andalucía;Almería;4103;Zurgena;1395;1682;687;525;19;1;0;1;1;1;18;104;18;10;0;0;0;0;0;1;3;0;2;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;687;525;19;1;0;1;1;1;18;238;45;28;0;0;0;0;0;4;22;0;17;0;0;0;10;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0
2024;Andalucía;Almería;4901;Tres Villas (Las);317;367;260;4;3;0;0;0;1;0;16;30;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;4;3;0;0;0;1;0;16;67;0;0;0;0;0;0;0;2;6;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
